S_TimeStamp,MeasurementValue
3/27/2015 14:00,70.8
3/27/2015 14:30,70.4
3/27/2015 15:00,81.6
3/27/2015 15:30,77.2
3/27/2015 16:00,74.2
3/27/2015 16:30,73.2
3/27/2015 17:00,67.6
3/27/2015 17:30,74.4
3/27/2015 18:00,75.8
3/27/2015 18:30,78.8
3/27/2015 19:00,88.4
3/27/2015 19:30,88.8
3/27/2015 20:00,91.8
3/27/2015 20:30,91.6
3/27/2015 21:00,92
3/27/2015 21:30,92
3/27/2015 22:00,89.4
3/27/2015 22:30,86.8
3/27/2015 23:00,79.4
3/27/2015 23:30,74.4
3/28/2015,69.4
3/28/2015 0:30,61
3/28/2015 1:00,55.4
3/28/2015 1:30,51.8
3/28/2015 2:00,56.4
3/28/2015 2:30,54
3/28/2015 3:00,50.6
3/28/2015 3:30,49.4
3/28/2015 4:00,46.2
3/28/2015 4:30,46
3/28/2015 5:00,45.8
3/28/2015 5:30,47.2
3/28/2015 6:00,49.6
3/28/2015 6:30,44.4
3/28/2015 7:00,53.8
3/28/2015 7:30,57.2
3/28/2015 8:00,56.8
3/28/2015 8:30,60.6
3/28/2015 9:00,65.4
3/28/2015 9:30,65
3/28/2015 10:00,64.2
3/28/2015 10:30,71.6
3/28/2015 11:00,71.4
3/28/2015 11:30,76.6
3/28/2015 12:00,77
3/28/2015 12:30,79
3/28/2015 13:00,77.4
3/28/2015 13:30,72.6
3/28/2015 14:00,68.2
3/28/2015 14:30,64.6
3/28/2015 15:00,79
3/28/2015 15:30,78.4
3/28/2015 16:00,81.8
3/28/2015 16:30,81.4
3/28/2015 17:00,75.8
3/28/2015 17:30,79.8
3/28/2015 18:00,81.4
3/28/2015 18:30,85.8
3/28/2015 19:00,103.6
3/28/2015 19:30,102
3/28/2015 20:00,101
3/28/2015 20:30,98.2
3/28/2015 21:00,97.8
3/28/2015 21:30,93
3/28/2015 22:00,87
3/28/2015 22:30,80.6
3/28/2015 23:00,75
3/28/2015 23:30,69.6
3/29/2015,63.8
3/29/2015 0:30,58.8
3/29/2015 1:00,56.2
3/29/2015 1:30,50.2
3/29/2015 2:00,56.2
3/29/2015 2:30,53.4
3/29/2015 3:00,50.8
3/29/2015 3:30,50.2
3/29/2015 4:00,47.8
3/29/2015 4:30,45.8
3/29/2015 6:00,48.4
3/29/2015 6:30,48.6
3/29/2015 7:00,47.6
3/29/2015 7:30,43.8
3/29/2015 8:00,45.6
3/29/2015 8:30,52.4
3/29/2015 9:00,54.6
3/29/2015 9:30,58.6
3/29/2015 10:00,64
3/29/2015 10:30,69.2
3/29/2015 11:00,75.2
3/29/2015 11:30,75.4
3/29/2015 12:00,79.4
3/29/2015 12:30,82.6
3/29/2015 13:00,83.2
3/29/2015 13:30,77.6
3/29/2015 14:00,68.8
3/29/2015 14:30,61.4
3/29/2015 15:00,61
3/29/2015 15:30,61.6
3/29/2015 16:00,64.6
3/29/2015 16:30,63.8
3/29/2015 17:00,68.8
3/29/2015 17:30,65
3/29/2015 18:00,62
3/29/2015 18:30,62.6
3/29/2015 19:00,69.8
3/29/2015 19:30,73.6
3/29/2015 20:00,92
3/29/2015 20:30,93
3/29/2015 21:00,101
3/29/2015 21:30,99.2
3/29/2015 22:00,93.2
3/29/2015 22:30,84
3/29/2015 23:00,77.8
3/29/2015 23:30,70.4
3/30/2015,64.6
3/30/2015 0:30,57.8
3/30/2015 1:00,53.6
3/30/2015 1:30,47.6
3/30/2015 2:00,46
3/30/2015 2:30,45.4
3/30/2015 3:00,51
3/30/2015 3:30,51
3/30/2015 4:00,48
3/30/2015 4:30,47.2
3/30/2015 5:00,45.8
3/30/2015 5:30,46.6
3/30/2015 6:00,49
3/30/2015 6:30,55.6
3/30/2015 7:00,60.4
3/30/2015 7:30,65.2
3/30/2015 8:00,58.8
3/30/2015 8:30,61.2
3/30/2015 9:00,58.6
3/30/2015 9:30,56.8
3/30/2015 10:00,54.4
3/30/2015 10:30,56.6
3/30/2015 11:00,49.4
3/30/2015 11:30,49.2
3/30/2015 12:00,54.8
3/30/2015 12:30,55.2
3/30/2015 13:00,57.4
3/30/2015 13:30,54.6
3/30/2015 14:00,51.8
3/30/2015 14:30,51.6
3/30/2015 15:00,56
3/30/2015 15:30,60
3/30/2015 16:00,58.6
3/30/2015 16:30,55
3/30/2015 17:00,50.8
3/30/2015 17:30,49.2
3/30/2015 18:00,54.6
3/30/2015 18:30,57.2
3/30/2015 19:00,65.6
3/30/2015 19:30,71.6
3/30/2015 20:00,88.4
3/30/2015 20:30,92.4
3/30/2015 21:00,93
3/30/2015 21:30,90.4
3/30/2015 22:00,86.8
3/30/2015 22:30,79.2
3/30/2015 23:00,73.8
3/30/2015 23:30,70.8
3/31/2015,63
3/31/2015 0:30,56
3/31/2015 1:00,50.6
3/31/2015 1:30,47
3/31/2015 2:00,49.4
3/31/2015 2:30,49
3/31/2015 3:00,48.8
3/31/2015 3:30,43.8
3/31/2015 4:00,44.6
3/31/2015 4:30,40.4
3/31/2015 5:00,42.8
3/31/2015 5:30,44
3/31/2015 6:00,46.2
3/31/2015 6:30,49.6
3/31/2015 7:00,59.4
3/31/2015 7:30,62.2
3/31/2015 8:00,58
3/31/2015 8:30,60.4
3/31/2015 9:00,57
3/31/2015 9:30,59.6
3/31/2015 10:00,60.6
3/31/2015 10:30,58.8
3/31/2015 11:00,53.8
3/31/2015 11:30,55
3/31/2015 12:00,53.2
3/31/2015 12:30,55.4
3/31/2015 13:00,56.8
3/31/2015 13:30,56.8
3/31/2015 14:00,54
3/31/2015 14:30,50.2
3/31/2015 15:00,55
3/31/2015 15:30,54.2
3/31/2015 16:00,53
3/31/2015 16:30,50.2
3/31/2015 17:00,46.2
3/31/2015 17:30,45.8
3/31/2015 18:00,45.4
3/31/2015 18:30,50.2
3/31/2015 19:00,51.2
3/31/2015 19:30,58.6
3/31/2015 20:00,71.4
3/31/2015 20:30,83.6
3/31/2015 21:00,85.2
3/31/2015 21:30,82
3/31/2015 22:00,80.2
3/31/2015 22:30,77
3/31/2015 23:00,73.8
3/31/2015 23:30,65.4
4/1/2015,56.4
4/1/2015 0:30,48.4
4/1/2015 1:00,47.6
4/1/2015 1:30,43
4/1/2015 2:00,47.4
4/1/2015 2:30,45
4/1/2015 3:00,44.2
4/1/2015 3:30,43
4/1/2015 4:00,41
4/1/2015 4:30,41
4/1/2015 5:00,38.8
4/1/2015 5:30,42
4/1/2015 6:00,43.2
4/1/2015 6:30,46
4/1/2015 7:00,56
4/1/2015 7:30,56.6
4/1/2015 8:00,53
4/1/2015 8:30,53.2
4/1/2015 9:00,51.6
4/1/2015 9:30,55.6
4/1/2015 10:00,52.2
4/1/2015 10:30,51.2
4/1/2015 11:00,49.8
4/1/2015 11:30,48.2
4/1/2015 12:00,52.6
4/1/2015 12:30,53.2
4/1/2015 13:00,49.8
4/1/2015 13:30,50.4
4/1/2015 14:00,47.2
4/1/2015 14:30,44.6
4/1/2015 15:00,49.6
4/1/2015 15:30,49.4
4/1/2015 16:00,46.4
4/1/2015 16:30,47.2
4/1/2015 17:00,40.8
4/1/2015 17:30,44
4/1/2015 18:00,45
4/1/2015 18:30,51.2
4/1/2015 19:00,53.4
4/1/2015 19:30,60.8
4/1/2015 20:00,76.4
4/1/2015 20:30,82.4
4/1/2015 21:00,83.4
4/1/2015 21:30,82.8
4/1/2015 22:00,78.4
4/1/2015 22:30,71.6
4/1/2015 23:00,63.8
4/1/2015 23:30,60
4/2/2015,53.8
4/2/2015 0:30,47.4
4/2/2015 1:00,43.8
4/2/2015 1:30,40.4
4/2/2015 2:00,45.4
4/2/2015 2:30,42.6
4/2/2015 3:00,41
4/2/2015 3:30,39.2
4/2/2015 4:00,36.8
4/2/2015 4:30,36.6
4/2/2015 5:00,39.2
4/2/2015 5:30,39.2
4/2/2015 6:00,41.8
4/2/2015 6:30,45.8
4/2/2015 7:00,52.2
4/2/2015 7:30,53.8
4/2/2015 8:00,50.8
4/2/2015 8:30,50.4
4/2/2015 9:00,49.6
4/2/2015 9:30,49.8
4/2/2015 10:00,51.2
4/2/2015 10:30,46.8
4/2/2015 11:00,52.8
4/2/2015 11:30,51.8
4/2/2015 12:00,54.4
4/2/2015 12:30,56.4
4/2/2015 13:00,53.8
4/2/2015 13:30,53.6
4/2/2015 14:00,50.8
4/2/2015 14:30,53.4
4/2/2015 15:00,54
4/2/2015 15:30,52.2
4/2/2015 16:00,47.2
4/2/2015 16:30,43.4
4/2/2015 17:00,39.8
4/2/2015 17:30,44.4
4/2/2015 18:00,46.4
4/2/2015 18:30,54.2
4/2/2015 19:00,54.2
4/2/2015 19:30,57.6
4/2/2015 20:00,67
4/2/2015 20:30,77
4/2/2015 21:00,75.2
4/2/2015 21:30,79.6
4/2/2015 22:00,75.2
4/2/2015 22:30,69.6
4/2/2015 23:00,67.4
4/2/2015 23:30,61.6
4/3/2015,54.8
4/3/2015 0:30,50.6
4/3/2015 1:00,45.4
4/3/2015 1:30,42
4/3/2015 2:00,42.4
4/3/2015 2:30,43
4/3/2015 3:00,42.2
4/3/2015 3:30,39.4
4/3/2015 4:00,39.4
4/3/2015 4:30,38.4
4/3/2015 5:00,40.8
4/3/2015 5:30,39.4
4/3/2015 6:00,42.2
4/3/2015 6:30,44
4/3/2015 7:00,56.6
4/3/2015 7:30,53.4
4/3/2015 8:00,51.4
4/3/2015 8:30,51.8
4/3/2015 9:00,50.4
4/3/2015 9:30,53
4/3/2015 10:00,50.6
4/3/2015 10:30,49
4/3/2015 11:00,49
4/3/2015 11:30,47.4
4/3/2015 12:00,46.6
4/3/2015 12:30,48.2
4/3/2015 13:00,48.8
4/3/2015 13:30,48
4/3/2015 14:00,49
4/3/2015 14:30,46.4
4/3/2015 15:00,48.8
4/3/2015 15:30,48
4/3/2015 16:00,44
4/3/2015 16:30,44
4/3/2015 17:00,47
4/3/2015 17:30,43.8
4/3/2015 18:00,45.8
4/3/2015 18:30,48.4
4/3/2015 19:00,56
4/3/2015 19:30,60.8
4/3/2015 20:00,71.8
4/3/2015 20:30,80.8
4/3/2015 21:00,79.8
4/3/2015 21:30,78.2
4/3/2015 22:00,78.4
4/3/2015 22:30,69.2
4/3/2015 23:00,65.8
4/3/2015 23:30,61.4
4/4/2015,55.4
4/4/2015 0:30,49.8
4/4/2015 1:00,46.2
4/4/2015 1:30,45.6
4/4/2015 2:00,47.8
4/4/2015 2:30,44.2
4/4/2015 3:00,43.4
4/4/2015 3:30,42.8
4/4/2015 4:00,40.6
4/4/2015 4:30,40.6
4/4/2015 5:00,42.4
4/4/2015 5:30,44.6
4/4/2015 6:00,42.8
4/4/2015 6:30,45.8
4/4/2015 7:00,52
4/4/2015 7:30,48.2
4/4/2015 8:00,50.2
4/4/2015 8:30,55.8
4/4/2015 9:00,54.8
4/4/2015 9:30,54.2
4/4/2015 10:00,51.4
4/4/2015 10:30,50.2
4/4/2015 11:00,52.8
4/4/2015 11:30,54.4
4/4/2015 12:00,55.8
4/4/2015 12:30,59.6
4/4/2015 13:00,57.4
4/4/2015 13:30,57.6
4/4/2015 14:00,53.6
4/4/2015 14:30,54.2
4/4/2015 15:00,55.8
4/4/2015 15:30,55.6
4/4/2015 16:00,59.2
4/4/2015 16:30,56.8
4/4/2015 17:00,58
4/4/2015 17:30,56.8
4/4/2015 18:00,58
4/4/2015 18:30,58.6
4/4/2015 19:00,59.8
4/4/2015 19:30,64.2
4/4/2015 20:00,72
4/4/2015 20:30,81.6
4/4/2015 21:00,89.8
4/4/2015 21:30,82
4/4/2015 22:00,76.8
4/4/2015 22:30,69.8
4/4/2015 23:00,69.2
4/4/2015 23:30,63
4/5/2015,59
4/5/2015 0:30,55.4
4/5/2015 1:00,48.6
4/5/2015 1:30,46.4
4/5/2015 2:00,49.4
4/5/2015 2:30,48.4
4/5/2015 3:00,46.6
4/5/2015 3:30,43.4
4/5/2015 4:00,40.8
4/5/2015 4:30,40.2
4/5/2015 5:00,42
4/5/2015 5:30,40.6
4/5/2015 6:00,42
4/5/2015 6:30,45.4
4/5/2015 7:00,37.4
4/5/2015 7:30,41.4
4/5/2015 8:00,46.2
4/5/2015 8:30,48.6
4/5/2015 9:00,47.6
4/5/2015 9:30,50.6
4/5/2015 10:00,49.6
4/5/2015 10:30,56.2
4/5/2015 11:00,61.6
4/5/2015 11:30,65.2
4/5/2015 12:00,69.8
4/5/2015 12:30,72.4
4/5/2015 13:00,70.6
4/5/2015 13:30,67.4
4/5/2015 14:00,64.4
4/5/2015 14:30,58
4/5/2015 15:00,59
4/5/2015 15:30,64.4
4/5/2015 16:00,56.2
4/5/2015 16:30,56.2
4/5/2015 17:00,53.8
4/5/2015 17:30,59.6
4/5/2015 18:00,58.4
4/5/2015 18:30,60.6
4/5/2015 19:00,59.8
4/5/2015 19:30,65.2
4/5/2015 20:00,71.6
4/5/2015 20:30,83
4/5/2015 21:00,85.4
4/5/2015 21:30,85.2
4/5/2015 22:00,85.8
4/5/2015 22:30,78.2
4/5/2015 23:00,73.2
4/5/2015 23:30,67
4/6/2015,58.8
4/6/2015 0:30,53
4/6/2015 1:00,49.8
4/6/2015 1:30,45.8
4/6/2015 2:00,47.6
4/6/2015 2:30,46.4
4/6/2015 3:00,45.4
4/6/2015 3:30,44.2
4/6/2015 4:00,41.6
4/6/2015 4:30,42.8
4/6/2015 5:00,42.2
4/6/2015 5:30,42.8
4/6/2015 6:00,44.6
4/6/2015 6:30,47.8
4/6/2015 7:00,48
4/6/2015 7:30,52.4
4/6/2015 8:00,55.8
4/6/2015 8:30,59
4/6/2015 9:00,63.8
4/6/2015 9:30,63.4
4/6/2015 10:00,65.4
4/6/2015 10:30,63.6
4/6/2015 11:00,61.2
4/6/2015 11:30,58.2
4/6/2015 12:00,66.2
4/6/2015 12:30,68
4/6/2015 13:00,56.8
4/6/2015 13:30,54.8
4/6/2015 14:00,52.4
4/6/2015 14:30,52
4/6/2015 15:00,55.6
4/6/2015 15:30,53.4
4/6/2015 16:00,53
4/6/2015 16:30,55.8
4/6/2015 17:00,54.4
4/6/2015 17:30,52
4/6/2015 18:00,52.2
4/6/2015 18:30,50.6
4/6/2015 19:00,56.4
4/6/2015 19:30,64.2
4/6/2015 20:00,69.2
4/6/2015 20:30,82.6
4/6/2015 21:00,82.8
4/6/2015 21:30,83.6
4/6/2015 22:00,79.4
4/6/2015 22:30,76.2
4/6/2015 23:00,72.4
4/6/2015 23:30,64
4/7/2015,58.2
4/7/2015 0:30,53.6
4/7/2015 1:00,51.4
4/7/2015 1:30,47
4/7/2015 2:00,48.2
4/7/2015 2:30,46.8
4/7/2015 3:00,46.8
4/7/2015 3:30,44
4/7/2015 4:00,43
4/7/2015 4:30,41
4/7/2015 5:00,40.8
4/7/2015 5:30,42.6
4/7/2015 6:00,44.8
4/7/2015 6:30,47.8
4/7/2015 7:00,47.6
4/7/2015 7:30,52.4
4/7/2015 8:00,53
4/7/2015 8:30,57.4
4/7/2015 9:00,55.6
4/7/2015 9:30,57.6
4/7/2015 10:00,56.4
4/7/2015 10:30,60.2
4/7/2015 11:00,55.8
4/7/2015 11:30,56.4
4/7/2015 12:00,54.8
4/7/2015 12:30,57.2
4/7/2015 13:00,59
4/7/2015 13:30,59.6
4/7/2015 14:00,60.4
4/7/2015 14:30,55.8
4/7/2015 15:00,59
4/7/2015 15:30,65.8
4/7/2015 16:00,64.2
4/7/2015 16:30,62.8
4/7/2015 17:00,57
4/7/2015 17:30,59.2
4/7/2015 18:00,62.4
4/7/2015 18:30,61.2
4/7/2015 19:00,64
4/7/2015 19:30,68
4/7/2015 20:00,76
4/7/2015 20:30,88.2
4/7/2015 21:00,90
4/7/2015 21:30,92
4/7/2015 22:00,91
4/7/2015 22:30,82.6
4/7/2015 23:00,79
4/7/2015 23:30,69.6
4/8/2015,60.8
4/8/2015 0:30,55.2
4/8/2015 1:00,49.4
4/8/2015 1:30,45.8
4/8/2015 2:00,52.2
4/8/2015 2:30,50.6
4/8/2015 3:00,47.2
4/8/2015 3:30,46
4/8/2015 4:00,42.6
4/8/2015 4:30,44.4
4/8/2015 5:00,45.2
4/8/2015 5:30,43.8
4/8/2015 6:00,47.8
4/8/2015 6:30,51.4
4/8/2015 7:00,51.6
4/8/2015 7:30,58
4/8/2015 8:00,62.8
4/8/2015 8:30,70.4
4/8/2015 9:00,68.4
4/8/2015 9:30,68.6
4/8/2015 10:00,73.2
4/8/2015 10:30,74.6
4/8/2015 11:00,75
4/8/2015 11:30,81
4/8/2015 12:00,79.2
4/8/2015 12:30,77.8
4/8/2015 13:00,83.6
4/8/2015 13:30,82.6
4/8/2015 14:00,82
4/8/2015 14:30,77.2
4/8/2015 15:00,82.4
4/8/2015 15:30,83
4/8/2015 16:00,84.4
4/8/2015 16:30,83.2
4/8/2015 17:00,77.4
4/8/2015 17:30,79.2
4/8/2015 18:00,77.2
4/8/2015 18:30,77.4
4/8/2015 19:00,82
4/8/2015 19:30,88.6
4/8/2015 20:00,92.8
4/8/2015 20:30,100.4
4/8/2015 21:00,101
4/8/2015 21:30,103.6
4/8/2015 22:00,101.2
4/8/2015 22:30,92.6
4/8/2015 23:00,85
4/8/2015 23:30,83.2
4/9/2015,70.4
4/9/2015 0:30,63.8
4/9/2015 1:00,58.6
4/9/2015 1:30,53.8
4/9/2015 2:00,57.8
4/9/2015 2:30,55
4/9/2015 3:00,55.4
4/9/2015 3:30,51
4/9/2015 4:00,48.4
4/9/2015 4:30,50
4/9/2015 5:00,50.4
4/9/2015 5:30,51.2
4/9/2015 6:00,55.2
4/9/2015 6:30,60.2
4/9/2015 7:00,57.4
4/9/2015 7:30,64.2
4/9/2015 8:00,69.8
4/9/2015 8:30,70.6
4/9/2015 9:00,76
4/9/2015 9:30,81.8
4/9/2015 10:00,88.2
4/9/2015 10:30,89
4/9/2015 11:00,77.2
4/9/2015 11:30,78
4/9/2015 12:00,82.6
4/9/2015 12:30,81.4
4/9/2015 13:00,78
4/9/2015 13:30,80
4/9/2015 14:00,70.8
4/9/2015 14:30,77.6
4/9/2015 15:00,84.4
4/9/2015 15:30,87.6
4/9/2015 16:00,83.8
4/9/2015 16:30,84.2
4/9/2015 17:00,74.2
4/9/2015 17:30,70.6
4/9/2015 18:00,71.8
4/9/2015 18:30,73
4/9/2015 19:00,76.6
4/9/2015 19:30,77.4
4/9/2015 20:00,76.6
4/9/2015 20:30,84.6
4/9/2015 21:00,87.4
4/9/2015 21:30,85.8
4/9/2015 22:00,86.2
4/9/2015 22:30,85.8
4/9/2015 23:00,85
4/9/2015 23:30,77.6
4/10/2015,68.4
4/10/2015 0:30,65
4/10/2015 1:00,61.4
4/10/2015 1:30,54.8
4/10/2015 2:00,56.4
4/10/2015 2:30,54.6
4/10/2015 3:00,51.6
4/10/2015 3:30,51.6
4/10/2015 4:00,48.6
4/10/2015 4:30,47.6
4/10/2015 5:00,49.6
4/10/2015 5:30,48.6
4/10/2015 6:00,50.4
4/10/2015 6:30,51.6
4/10/2015 7:00,47.8
4/10/2015 7:30,51
4/10/2015 8:00,55.4
4/10/2015 8:30,57.6
4/10/2015 9:00,60.6
4/10/2015 9:30,62
4/10/2015 10:00,58.6
4/10/2015 10:30,58.8
4/10/2015 11:00,56.6
4/10/2015 11:30,48.4
4/10/2015 12:00,51.4
4/10/2015 12:30,50.2
4/10/2015 13:00,47
4/10/2015 13:30,48.6
4/10/2015 14:00,46.4
4/10/2015 14:30,50.4
4/10/2015 15:00,54.4
4/10/2015 15:30,52.8
4/10/2015 16:00,51.4
4/10/2015 16:30,52.8
4/10/2015 17:00,49.2
4/10/2015 17:30,48.8
4/10/2015 18:00,54.8
4/10/2015 18:30,55.6
4/10/2015 19:00,62.2
4/10/2015 19:30,66.6
4/10/2015 20:00,70.2
4/10/2015 20:30,72.8
4/10/2015 21:00,68
4/10/2015 21:30,66.2
4/10/2015 22:00,68.6
4/10/2015 22:30,70.4
4/10/2015 23:00,71.4
4/10/2015 23:30,67.6
4/11/2015,64.4
4/11/2015 0:30,58.8
4/11/2015 1:00,54.6
4/11/2015 1:30,49
4/11/2015 2:00,54.2
4/11/2015 2:30,53.4
4/11/2015 3:00,50.6
4/11/2015 3:30,47.2
4/11/2015 4:00,45.8
4/11/2015 4:30,44.6
4/11/2015 5:00,45.6
4/11/2015 5:30,44.4
4/11/2015 6:00,49.8
4/11/2015 6:30,53
4/11/2015 7:00,49.6
4/11/2015 7:30,55.4
4/11/2015 8:00,56.4
4/11/2015 8:30,59
4/11/2015 9:00,57.4
4/11/2015 9:30,59.6
4/11/2015 10:00,59.2
4/11/2015 10:30,60.6
4/11/2015 11:00,60.6
4/11/2015 11:30,60.6
4/11/2015 12:00,62
4/11/2015 12:30,59.8
4/11/2015 13:00,57.6
4/11/2015 13:30,58.4
4/11/2015 14:00,57.6
4/11/2015 14:30,55.8
4/11/2015 15:00,58.2
4/11/2015 15:30,60.2
4/11/2015 16:00,61.2
4/11/2015 16:30,65.4
4/11/2015 17:00,60.4
4/11/2015 17:30,60.4
4/11/2015 18:00,65.4
4/11/2015 18:30,67.4
4/11/2015 19:00,74.6
4/11/2015 19:30,79.8
4/11/2015 20:00,90.2
4/11/2015 20:30,103.2
4/11/2015 21:00,101.6
4/11/2015 21:30,100.6
4/11/2015 22:00,97.6
4/11/2015 22:30,86.8
4/11/2015 23:00,80.6
4/11/2015 23:30,65.8
4/12/2015,60.8
4/12/2015 0:30,62.8
4/12/2015 1:00,59.4
4/12/2015 1:30,57
4/12/2015 2:00,58
4/12/2015 2:30,55.4
4/12/2015 3:00,50.6
4/12/2015 3:30,46.2
4/12/2015 4:00,43
4/12/2015 4:30,40.8
4/12/2015 5:00,42.6
4/12/2015 5:30,40.2
4/12/2015 6:00,40.4
4/12/2015 6:30,42.8
4/12/2015 7:00,35.2
4/12/2015 7:30,36.4
4/12/2015 8:00,37.2
4/12/2015 8:30,39.2
4/12/2015 9:00,41.6
4/12/2015 9:30,44.6
4/12/2015 10:00,44.6
4/12/2015 10:30,47.6
4/12/2015 11:00,44.6
4/12/2015 11:30,39.6
4/12/2015 12:00,37.4
4/12/2015 12:30,34.4
4/12/2015 13:00,30.8
4/12/2015 13:30,30.4
4/12/2015 14:00,25.8
4/12/2015 14:30,24.8
4/12/2015 15:00,28.4
4/12/2015 15:30,30
4/12/2015 16:00,30.2
4/12/2015 16:30,32.2
4/12/2015 17:00,28.8
4/12/2015 17:30,29.8
4/12/2015 18:00,35.6
4/12/2015 18:30,35.4
4/12/2015 19:00,40.6
4/12/2015 19:30,42.2
4/12/2015 20:00,49.8
4/12/2015 20:30,65
4/12/2015 21:00,66.8
4/12/2015 21:30,66.4
4/12/2015 22:00,66.4
4/12/2015 22:30,63
4/12/2015 23:00,57.8
4/12/2015 23:30,55.6
4/13/2015,53.4
4/13/2015 0:30,46.6
4/13/2015 1:00,44.8
4/13/2015 1:30,41.6
4/13/2015 2:00,44.4
4/13/2015 2:30,42
4/13/2015 3:00,40.8
4/13/2015 3:30,38.4
4/13/2015 4:00,37.6
4/13/2015 4:30,36.8
4/13/2015 5:00,36.4
4/13/2015 5:30,36.2
4/13/2015 6:00,38.8
4/13/2015 6:30,38.2
4/13/2015 7:00,30.8
4/13/2015 7:30,31.2
4/13/2015 8:00,30.6
4/13/2015 8:30,34.2
4/13/2015 9:00,36.4
4/13/2015 9:30,38.8
4/13/2015 10:00,40.4
4/13/2015 10:30,39.4
4/13/2015 11:00,42.8
4/13/2015 11:30,43.6
4/13/2015 12:00,41.4
4/13/2015 12:30,41.8
4/13/2015 13:00,38.4
4/13/2015 13:30,38.2
4/13/2015 14:00,42.2
4/13/2015 14:30,35.8
4/13/2015 15:00,36.2
4/13/2015 15:30,36.6
4/13/2015 16:00,36.4
4/13/2015 16:30,35.6
4/13/2015 17:00,36.2
4/13/2015 17:30,38.4
4/13/2015 18:00,38.6
4/13/2015 18:30,38.4
4/13/2015 19:00,43.2
4/13/2015 19:30,48
4/13/2015 20:00,53.8
4/13/2015 20:30,66
4/13/2015 21:00,70
4/13/2015 21:30,68.8
4/13/2015 22:00,63
4/13/2015 22:30,61.6
4/13/2015 23:00,56.8
4/13/2015 23:30,54.4
4/14/2015,48.4
4/14/2015 0:30,43.6
4/14/2015 1:00,40.2
4/14/2015 1:30,39
4/14/2015 2:00,42.2
4/14/2015 2:30,40
4/14/2015 3:00,37.8
4/14/2015 3:30,37.6
4/14/2015 4:00,35.2
4/14/2015 4:30,35.6
4/14/2015 5:00,35.6
4/14/2015 5:30,37.6
4/14/2015 6:00,37.4
4/14/2015 6:30,38.8
4/14/2015 7:00,38
4/14/2015 7:30,39.2
4/14/2015 8:00,40.8
4/14/2015 8:30,39.6
4/14/2015 9:00,43.6
4/14/2015 9:30,43.8
4/14/2015 10:00,44.8
4/14/2015 10:30,45.4
4/14/2015 11:00,43.2
4/14/2015 11:30,44.4
4/14/2015 12:00,44.8
4/14/2015 12:30,49.8
4/14/2015 13:00,55.4
4/14/2015 13:30,51.4
4/14/2015 14:00,48.6
4/14/2015 14:30,48.2
4/14/2015 15:00,44.2
4/14/2015 15:30,48.4
4/14/2015 16:00,43.8
4/14/2015 16:30,44.6
4/14/2015 17:00,40.6
4/14/2015 17:30,39.6
4/14/2015 18:00,41
4/14/2015 18:30,44.6
4/14/2015 19:00,46.4
4/14/2015 19:30,51.4
4/14/2015 20:00,57.6
4/14/2015 20:30,71
4/14/2015 21:00,71.6
4/14/2015 21:30,69.2
4/14/2015 22:00,65.8
4/14/2015 22:30,62
4/14/2015 23:00,58.2
4/14/2015 23:30,51.6
4/15/2015,46.4
4/15/2015 0:30,41.2
4/15/2015 1:00,40.2
4/15/2015 1:30,37.6
4/15/2015 2:00,38.6
4/15/2015 2:30,39.2
4/15/2015 3:00,37
4/15/2015 3:30,36.8
4/15/2015 4:00,34.8
4/15/2015 4:30,34.6
4/15/2015 5:00,34.8
4/15/2015 5:30,36.2
4/15/2015 6:00,35.6
4/15/2015 6:30,40
4/15/2015 7:00,32.6
4/15/2015 7:30,40.8
4/15/2015 8:00,43.8
4/15/2015 8:30,47
4/15/2015 9:00,49.2
4/15/2015 9:30,53.2
4/15/2015 10:00,50
4/15/2015 10:30,48.8
4/15/2015 11:00,50.8
4/15/2015 11:30,48.8
4/15/2015 12:00,49.8
4/15/2015 12:30,54.6
4/15/2015 13:00,54.2
4/15/2015 13:30,46.2
4/15/2015 14:00,45.8
4/15/2015 14:30,43
4/15/2015 15:00,44.4
4/15/2015 15:30,41
4/15/2015 16:00,38.8
4/15/2015 16:30,39.4
4/15/2015 17:00,37.2
4/15/2015 17:30,40
4/15/2015 18:00,42.4
4/15/2015 18:30,47
4/15/2015 19:00,46.6
4/15/2015 19:30,51.2
4/15/2015 20:00,58.8
4/15/2015 20:30,72.4
4/15/2015 21:00,75
4/15/2015 21:30,72.6
4/15/2015 22:00,68.2
4/15/2015 22:30,61.4
4/15/2015 23:00,59.2
4/15/2015 23:30,53.2
4/16/2015,48.4
4/16/2015 0:30,45.2
4/16/2015 1:00,41.8
4/16/2015 1:30,36.6
4/16/2015 2:00,37.6
4/16/2015 2:30,38.2
4/16/2015 3:00,38.6
4/16/2015 3:30,36.4
4/16/2015 4:00,34.2
4/16/2015 4:30,33.6
4/16/2015 5:00,35
4/16/2015 5:30,33.6
4/16/2015 6:00,37.8
4/16/2015 6:30,38.6
4/16/2015 7:00,39.2
4/16/2015 7:30,38.4
4/16/2015 8:00,40.2
4/16/2015 8:30,42.8
4/16/2015 9:00,44.2
4/16/2015 9:30,44.6
4/16/2015 10:00,44.8
4/16/2015 10:30,45.8
4/16/2015 11:00,47.2
4/16/2015 11:30,49
4/16/2015 12:00,48.4
4/16/2015 12:30,51
4/16/2015 13:00,50.8
4/16/2015 13:30,48
4/16/2015 14:00,41.2
