/home/aris/data/lamia.csv,MeasurementValue
9/6/2011 6:00,56.21
9/6/2011 6:30,65.42
9/6/2011 4:00,37.46
9/6/2011 4:30,35.01
9/6/2011 5:00,39.92
9/6/2011 3:00,35.93
9/6/2011 3:30,35.01
9/6/2011 1:30,36.86
9/6/2011 2:00,36.86
9/6/2011 2:30,35.33
9/6/2011,40.86
9/6/2011 0:30,37.46
9/6/2011 1:00,37.46
9/5/2011 22:30,35.93
9/5/2011 23:00,39
9/5/2011 23:30,36.86
9/5/2011 21:30,53.76
9/5/2011 22:00,47.61
9/5/2011 20:00,61.43
9/5/2011 20:30,66.34
9/5/2011 21:00,62.66
9/5/2011 18:30,68.81
9/5/2011 19:00,53.76
9/5/2011 19:30,61.43
9/5/2011 17:30,76.8
9/5/2011 18:00,72.49
9/5/2011 16:00,75.86
9/5/2011 16:30,78.64
9/5/2011 17:00,79.26
9/5/2011 14:30,75.86
9/5/2011 15:00,78.94
9/5/2011 15:30,78.64
9/5/2011 13:00,89.7
9/5/2011 13:30,86.31
9/5/2011 14:00,71.87
9/5/2011 12:00,96.75
9/5/2011 12:30,97.99
9/5/2011 10:30,85.71
9/5/2011 11:00,92.46
9/5/2011 11:30,94.91
9/5/2011 9:00,82.63
9/5/2011 9:30,81.39
9/5/2011 10:00,96.45
9/5/2011 7:30,69.73
9/5/2011 8:00,82.01
9/5/2011 8:30,83.55
9/5/2011 6:30,64.5
9/5/2011 7:00,63.88
9/5/2011 5:00,25.48
9/5/2011 5:30,26.42
9/5/2011 6:00,53.44
9/5/2011 3:30,19.03
9/5/2011 4:00,19.65
9/5/2011 4:30,19.03
9/5/2011 2:30,18.11
9/5/2011 3:00,19.35
9/5/2011 1:00,19.95
9/5/2011 1:30,18.73
9/5/2011 2:00,18.73
9/4/2011 23:30,18.43
9/5/2011,17.81
9/5/2011 0:30,17.49
9/4/2011 22:00,18.73
9/4/2011 22:30,18.43
9/4/2011 23:00,17.19
9/4/2011 21:00,17.19
9/4/2011 21:30,19.03
9/4/2011 19:30,18.11
9/4/2011 20:00,17.19
9/4/2011 20:30,17.49
9/4/2011 18:00,20.89
9/4/2011 18:30,19.35
9/4/2011 19:00,20.57
9/4/2011 16:30,19.95
9/4/2011 17:00,21.19
9/4/2011 17:30,22.11
9/4/2011 15:30,20.57
9/4/2011 16:00,19.65
9/4/2011 14:00,19.03
9/4/2011 14:30,20.89
9/4/2011 15:00,21.19
9/4/2011 12:30,18.73
9/4/2011 13:00,20.57
9/4/2011 13:30,20.89
9/4/2011 11:30,0
9/4/2011 12:00,22.43
9/4/2011 10:00,0
9/4/2011 10:30,0
9/4/2011 11:00,0
9/4/2011 8:30,15.04
9/4/2011 9:00,0
9/4/2011 9:30,0
9/4/2011 7:00,12.28
9/4/2011 7:30,11.36
9/4/2011 8:00,13.5
9/4/2011 6:00,15.36
9/4/2011 6:30,15.36
9/4/2011 4:30,14.74
9/4/2011 5:00,14.74
9/4/2011 5:30,16.58
9/4/2011 3:00,15.66
9/4/2011 3:30,15.36
9/4/2011 4:00,15.04
9/4/2011 1:30,17.81
9/4/2011 2:00,17.19
9/4/2011 2:30,15.66
9/4/2011 0:30,17.19
9/4/2011 1:00,16.58
9/3/2011 23:00,18.43
9/3/2011 23:30,17.19
9/4/2011,17.19
9/3/2011 21:30,24.26
9/3/2011 22:00,17.19
9/3/2011 22:30,17.49
9/3/2011 20:30,28.56
9/3/2011 21:00,24.88
9/3/2011 19:00,27.34
9/3/2011 19:30,26.72
9/3/2011 20:00,28.56
9/3/2011 17:30,31.33
9/3/2011 18:00,27.64
9/3/2011 18:30,29.79
9/3/2011 16:00,30.41
9/3/2011 16:30,28.56
9/3/2011 17:00,29.48
9/3/2011 15:00,28.56
9/3/2011 15:30,29.79
9/3/2011 13:30,35.01
9/3/2011 14:00,28.88
9/3/2011 14:30,30.41
9/3/2011 12:00,37.46
9/3/2011 12:30,35.33
9/3/2011 13:00,34.41
9/3/2011 10:30,34.71
9/3/2011 11:00,36.24
9/3/2011 11:30,34.41
9/3/2011 9:30,35.63
9/3/2011 10:00,29.48
9/3/2011 8:00,28.56
9/3/2011 8:30,34.09
9/3/2011 9:00,30.09
9/3/2011 6:30,31.63
9/3/2011 7:00,29.79
9/3/2011 7:30,29.79
9/3/2011 5:30,24.88
9/3/2011 6:00,26.1
9/3/2011 4:00,26.72
9/3/2011 4:30,26.1
9/3/2011 5:00,26.1
9/3/2011 2:30,26.72
9/3/2011 3:00,23.64
9/3/2011 3:30,26.1
9/3/2011 1:00,26.42
9/3/2011 1:30,25.8
9/3/2011 2:00,25.8
9/3/2011,26.1
9/3/2011 0:30,27.02
9/2/2011 22:30,29.18
9/2/2011 23:00,27.64
9/2/2011 23:30,30.71
9/2/2011 21:00,47.31
9/2/2011 21:30,39.92
9/2/2011 22:00,34.09
9/2/2011 19:30,48.53
9/2/2011 20:00,51.9
9/2/2011 20:30,48.53
9/2/2011 18:30,51.9
9/2/2011 19:00,52.52
9/2/2011 17:00,66.04
9/2/2011 17:30,63.28
9/2/2011 18:00,58.97
9/2/2011 15:30,76.18
9/2/2011 16:00,74.64
9/2/2011 16:30,63.58
9/2/2011 14:30,86.01
9/2/2011 15:00,76.48
9/2/2011 13:00,105.98
9/2/2011 13:30,104.14
9/2/2011 14:00,80.78
9/2/2011 11:30,108.13
9/2/2011 12:00,107.51
9/2/2011 12:30,107.21
9/2/2011 10:00,107.51
9/2/2011 10:30,103.82
9/2/2011 11:00,101.98
9/2/2011 9:00,93.38
9/2/2011 9:30,105.68
9/2/2011 7:30,82.93
9/2/2011 8:00,79.26
9/2/2011 8:30,88.46
9/2/2011 6:00,58.05
9/2/2011 6:30,70.33
9/2/2011 7:00,74.03
9/2/2011 4:30,42.69
9/2/2011 5:00,42.99
9/2/2011 5:30,44.23
9/2/2011 3:30,38.4
9/2/2011 4:00,39
9/2/2011 2:00,40.24
9/2/2011 2:30,38.4
9/2/2011 3:00,39.32
9/2/2011 0:30,44.53
9/2/2011 1:00,43.91
9/2/2011 1:30,35.33
9/1/2011 23:30,35.93
9/2/2011,41.16
9/1/2011 22:00,47.91
9/1/2011 22:30,44.85
9/1/2011 23:00,40.54
9/1/2011 20:30,71.27
9/1/2011 21:00,64.82
9/1/2011 21:30,65.42
9/1/2011 19:00,69.11
9/1/2011 19:30,72.19
9/1/2011 20:00,75.26
9/1/2011 18:00,81.39
9/1/2011 18:30,75.56
9/1/2011 16:30,72.19
9/1/2011 17:00,74.33
9/1/2011 17:30,75.56
9/1/2011 15:00,84.17
9/1/2011 15:30,76.8
9/1/2011 16:00,76.8
9/1/2011 13:30,94.61
9/1/2011 14:00,74.94
9/1/2011 14:30,83.25
9/1/2011 12:30,90.92
9/1/2011 13:00,100.44
9/1/2011 11:00,91.84
9/1/2011 11:30,91.84
9/1/2011 12:00,93.99
9/1/2011 9:30,90.3
9/1/2011 10:00,83.55
9/1/2011 10:30,91.84
9/1/2011 8:30,83.55
9/1/2011 9:00,89.08
9/1/2011 7:00,67.88
9/1/2011 7:30,78.64
9/1/2011 8:00,86.93
9/1/2011 5:30,47.61
9/1/2011 6:00,51.6
9/1/2011 6:30,50.36
9/1/2011 4:00,40.86
9/1/2011 4:30,39.32
9/1/2011 5:00,39
9/1/2011 3:00,35.01
9/1/2011 3:30,39.32
9/1/2011 1:30,37.46
9/1/2011 2:00,39.62
9/1/2011 2:30,46.07
9/1/2011,40.24
9/1/2011 0:30,39.62
9/1/2011 1:00,40.54
8/31/2011 23:00,41.78
8/31/2011 23:30,36.86
8/31/2011 21:30,55.59
8/31/2011 22:00,45.45
8/31/2011 22:30,42.69
8/31/2011 20:00,59.59
8/31/2011 20:30,59.29
8/31/2011 21:00,55.89
8/31/2011 18:30,68.49
8/31/2011 19:00,57.13
8/31/2011 19:30,58.35
8/31/2011 17:30,70.03
8/31/2011 18:00,62.66
8/31/2011 16:00,84.77
8/31/2011 16:30,75.56
8/31/2011 17:00,74.03
8/31/2011 14:30,89.38
8/31/2011 15:00,87.54
8/31/2011 15:30,83.55
8/31/2011 13:00,112.13
8/31/2011 13:30,94.91
8/31/2011 14:00,83.55
8/31/2011 12:00,105.06
8/31/2011 12:30,114.58
8/31/2011 10:30,116.72
8/31/2011 11:00,113.66
8/31/2011 11:30,107.21
8/31/2011 9:00,101.36
8/31/2011 9:30,103.22
8/31/2011 10:00,100.74
8/31/2011 8:00,99.53
8/31/2011 8:30,96.15
8/31/2011 6:30,78.94
8/31/2011 7:00,75.56
8/31/2011 7:30,86.93
8/31/2011 5:00,46.99
8/31/2011 5:30,47.31
8/31/2011 6:00,61.74
8/31/2011 3:30,40.86
8/31/2011 4:00,41.78
8/31/2011 4:30,38.7
8/31/2011 2:30,48.53
8/31/2011 3:00,46.07
8/31/2011 1:00,50.06
8/31/2011 1:30,47.61
8/31/2011 2:00,46.07
8/30/2011 23:30,47.31
8/31/2011,53.76
8/31/2011 0:30,45.15
8/30/2011 22:00,55.59
8/30/2011 22:30,50.36
8/30/2011 23:00,46.07
8/30/2011 21:00,67.88
8/30/2011 21:30,63.88
8/30/2011 19:30,67.58
8/30/2011 20:00,74.94
8/30/2011 20:30,71.27
8/30/2011 18:00,72.81
8/30/2011 18:30,68.49
8/30/2011 19:00,69.41
8/30/2011 17:00,89.08
8/30/2011 17:30,83.55
8/30/2011 15:30,92.16
8/30/2011 16:00,96.45
8/30/2011 16:30,96.15
8/30/2011 14:00,91.24
8/30/2011 14:30,95.83
8/30/2011 15:00,97.99
8/30/2011 12:30,106.28
8/30/2011 13:00,103.52
8/30/2011 13:30,105.06
8/30/2011 11:30,106.28
8/30/2011 12:00,103.22
8/30/2011 10:00,102.6
8/30/2011 10:30,103.82
8/30/2011 11:00,102.28
8/30/2011 8:30,98.29
8/30/2011 9:00,103.22
8/30/2011 9:30,101.36
8/30/2011 7:00,74.33
8/30/2011 7:30,88.46
8/30/2011 8:00,95.23
8/30/2011 6:00,57.13
8/30/2011 6:30,67.88
8/30/2011 4:30,38.08
8/30/2011 5:00,37.46
8/30/2011 5:30,41.16
8/30/2011 3:00,37.16
8/30/2011 3:30,37.78
8/30/2011 4:00,40.24
8/30/2011 2:00,37.46
8/30/2011 2:30,39.32
8/30/2011 0:30,38.7
8/30/2011 1:00,37.78
8/30/2011 1:30,38.4
8/29/2011 23:00,46.07
8/29/2011 23:30,36.86
8/30/2011,39
8/29/2011 21:30,61.13
8/29/2011 22:00,48.84
8/29/2011 22:30,47.61
8/29/2011 20:30,74.03
8/29/2011 21:00,66.66
8/29/2011 19:00,66.96
8/29/2011 19:30,67.58
8/29/2011 20:00,66.96
8/29/2011 17:30,62.96
8/29/2011 18:00,60.21
8/29/2011 18:30,60.51
8/29/2011 16:00,80.78
8/29/2011 16:30,77.1
8/29/2011 17:00,67.58
8/29/2011 15:00,80.48
8/29/2011 15:30,77.1
8/29/2011 13:30,98.29
8/29/2011 14:00,88.76
8/29/2011 14:30,85.39
8/29/2011 12:00,92.76
8/29/2011 12:30,98.29
8/29/2011 13:00,90.62
8/29/2011 11:00,90.3
8/29/2011 11:30,91.54
8/29/2011 9:30,91.84
8/29/2011 10:00,86.63
8/29/2011 10:30,92.46
8/29/2011 8:00,85.71
8/29/2011 8:30,86.63
8/29/2011 9:00,87.54
8/29/2011 6:30,57.13
8/29/2011 7:00,74.33
8/29/2011 7:30,70.95
8/29/2011 5:30,23.94
8/29/2011 6:00,49.44
8/29/2011 4:00,20.57
8/29/2011 4:30,21.49
8/29/2011 5:00,22.43
8/29/2011 2:30,18.73
8/29/2011 3:00,19.35
8/29/2011 3:30,18.43
8/29/2011 1:00,18.73
8/29/2011 1:30,19.95
8/29/2011 2:00,19.35
8/29/2011,19.65
8/29/2011 0:30,21.81
8/28/2011 22:30,22.43
8/28/2011 23:00,20.57
8/28/2011 23:30,19.35
8/28/2011 21:00,21.19
8/28/2011 21:30,21.19
8/28/2011 22:00,22.11
8/28/2011 20:00,18.73
8/28/2011 20:30,21.19
8/28/2011 18:30,19.03
8/28/2011 19:00,18.43
8/28/2011 19:30,18.73
8/28/2011 17:00,19.03
8/28/2011 17:30,19.35
8/28/2011 18:00,19.65
8/28/2011 15:30,17.81
8/28/2011 16:00,19.35
8/28/2011 16:30,19.65
8/28/2011 14:30,19.95
8/28/2011 15:00,19.35
8/28/2011 13:00,21.19
8/28/2011 13:30,19.65
8/28/2011 14:00,19.03
8/28/2011 11:30,23.03
8/28/2011 12:00,23.03
8/28/2011 12:30,23.03
8/28/2011 10:00,20.57
8/28/2011 10:30,23.34
8/28/2011 11:00,22.73
8/28/2011 9:00,22.43
8/28/2011 9:30,23.34
8/28/2011 7:30,20.57
8/28/2011 8:00,21.19
8/28/2011 8:30,23.34
8/28/2011 6:00,23.03
8/28/2011 6:30,22.43
8/28/2011 7:00,19.65
8/28/2011 5:00,20.57
8/28/2011 5:30,19.95
8/28/2011 3:30,20.89
8/28/2011 4:00,19.95
8/28/2011 4:30,19.03
8/28/2011 2:00,20.57
8/28/2011 2:30,20.89
8/28/2011 3:00,20.57
8/28/2011 0:30,19.95
8/28/2011 1:00,19.95
8/28/2011 1:30,22.43
8/27/2011 23:30,21.81
8/28/2011,22.73
8/27/2011 22:00,22.43
8/27/2011 22:30,20.89
8/27/2011 23:00,21.49
8/27/2011 20:30,22.43
8/27/2011 21:00,23.03
8/27/2011 21:30,23.34
8/27/2011 19:00,24.26
8/27/2011 19:30,22.73
8/27/2011 20:00,19.65
8/27/2011 18:00,27.02
8/27/2011 18:30,25.18
8/27/2011 16:30,26.72
8/27/2011 17:00,28.26
8/27/2011 17:30,27.34
8/27/2011 15:00,27.94
8/27/2011 15:30,27.02
8/27/2011 16:00,27.94
8/27/2011 14:00,24.26
8/27/2011 14:30,26.1
8/27/2011 12:30,29.48
8/27/2011 13:00,29.48
8/27/2011 13:30,27.94
8/27/2011 11:00,29.48
8/27/2011 11:30,31.63
8/27/2011 12:00,31.33
8/27/2011 9:30,31.01
8/27/2011 10:00,30.71
8/27/2011 10:30,27.64
8/27/2011 8:30,28.56
8/27/2011 9:00,27.64
8/27/2011 7:00,21.81
8/27/2011 7:30,23.64
8/27/2011 8:00,25.48
8/27/2011 4:00,34.41
8/27/2011 4:30,32.87
8/27/2011 5:00,31.93
8/27/2011 5:30,31.01
8/27/2011 6:00,23.03
8/27/2011 6:30,25.18
8/27/2011 3:00,34.09
8/27/2011 3:30,31.93
8/27/2011 1:30,34.41
8/27/2011 2:00,33.79
8/27/2011 2:30,31.01
8/27/2011,34.71
8/27/2011 0:30,34.41
8/27/2011 1:00,32.87
8/26/2011 23:00,40.54
8/26/2011 23:30,39
8/26/2011 21:30,52.52
8/26/2011 22:00,44.53
8/26/2011 22:30,44.23
8/26/2011 20:00,58.35
8/26/2011 20:30,57.13
8/26/2011 21:00,63.28
8/26/2011 18:30,65.42
8/26/2011 19:00,64.82
8/26/2011 19:30,63.58
8/26/2011 17:30,66.04
8/26/2011 18:00,67.28
8/26/2011 16:00,72.49
8/26/2011 16:30,75.56
8/26/2011 17:00,74.03
8/26/2011 14:30,92.76
8/26/2011 15:00,83.25
8/26/2011 15:30,81.09
8/26/2011 13:00,115.8
8/26/2011 14:00,112.13
8/26/2011 11:00,111.51
8/26/2011 12:00,116.42
8/26/2011 12:30,116.72
8/26/2011 9:30,106.28
8/26/2011 10:00,116.72
8/26/2011 10:30,116.12
8/26/2011 8:00,94.61
8/26/2011 8:30,99.83
8/26/2011 9:00,102.28
8/26/2011 7:00,103.52
8/26/2011 7:30,97.07
8/26/2011 5:30,55.29
8/26/2011 6:00,67.28
8/26/2011 6:30,85.09
8/26/2011 4:00,56.51
8/26/2011 4:30,55.29
8/26/2011 5:00,55.59
8/26/2011 2:30,54.98
8/26/2011 3:00,54.06
8/26/2011 3:30,50.06
8/26/2011 1:30,58.67
8/26/2011 2:00,50.06
8/26/2011,53.14
8/26/2011 0:30,55.89
8/26/2011 1:00,51.3
8/25/2011 22:30,56.51
8/25/2011 23:00,59.89
8/25/2011 23:30,54.68
8/25/2011 21:30,71.27
8/25/2011 22:00,62.96
8/25/2011 20:00,74.33
8/25/2011 20:30,82.63
8/25/2011 21:00,67.88
8/25/2011 18:30,90.3
8/25/2011 19:00,82.63
8/25/2011 19:30,83.55
8/25/2011 17:00,84.47
8/25/2011 17:30,86.63
8/25/2011 18:00,86.31
8/25/2011 16:00,97.07
8/25/2011 16:30,93.69
8/25/2011 14:30,110.27
8/25/2011 15:00,101.06
8/25/2011 15:30,101.98
8/25/2011 13:00,126.56
8/25/2011 13:30,122.87
8/25/2011 14:00,105.36
8/25/2011 11:30,113.96
8/25/2011 12:00,119.49
8/25/2011 12:30,119.79
8/25/2011 10:30,121.03
8/25/2011 11:00,130.24
8/25/2011 9:00,121.03
8/25/2011 9:30,121.03
8/25/2011 10:00,121.03
8/25/2011 7:30,114.26
8/25/2011 8:00,116.12
8/25/2011 8:30,121.03
8/25/2011 6:30,97.99
8/25/2011 7:00,114.26
8/25/2011 5:00,61.43
8/25/2011 5:30,63.88
8/25/2011 6:00,73.41
8/25/2011 3:30,62.04
8/25/2011 4:00,61.43
8/25/2011 4:30,59.89
8/25/2011 2:00,60.21
8/25/2011 2:30,60.83
8/25/2011 3:00,64.2
8/25/2011 1:00,57.43
8/25/2011 1:30,56.83
8/24/2011 23:30,66.34
8/25/2011,63.28
8/25/2011 0:30,61.74
8/24/2011 22:00,73.73
8/24/2011 22:30,72.81
8/24/2011 23:00,70.65
8/24/2011 20:30,90
8/24/2011 21:00,82.93
8/24/2011 21:30,89.08
8/24/2011 19:30,90.3
8/24/2011 20:00,86.93
8/24/2011 18:00,92.16
8/24/2011 18:30,86.63
8/24/2011 19:00,84.77
8/24/2011 16:30,99.83
8/24/2011 17:00,99.53
8/24/2011 17:30,94.29
8/24/2011 15:30,98.91
8/24/2011 16:00,99.53
8/24/2011 14:00,109.05
8/24/2011 14:30,110.27
8/24/2011 15:00,112.43
8/24/2011 12:30,126.86
8/24/2011 13:00,127.16
8/24/2011 13:30,113.04
8/24/2011 11:00,131.78
8/24/2011 11:30,127.78
8/24/2011 12:00,126.56
8/24/2011 10:00,127.16
8/24/2011 10:30,123.49
8/24/2011 8:30,102.28
8/24/2011 9:00,116.72
8/24/2011 9:30,115.5
8/24/2011 7:00,91.84
8/24/2011 7:30,108.13
8/24/2011 8:00,99.83
8/24/2011 5:30,52.22
8/24/2011 6:00,68.81
8/24/2011 6:30,80.78
8/24/2011 4:30,51.9
8/24/2011 5:00,44.23
8/24/2011 3:00,47.91
8/24/2011 3:30,46.37
8/24/2011 4:00,50.36
8/24/2011 1:30,49.76
8/24/2011 2:00,47.31
8/24/2011 2:30,48.23
8/24/2011 0:30,58.67
8/24/2011 1:00,60.51
8/23/2011 23:00,68.19
8/23/2011 23:30,59.89
8/24/2011,56.83
8/23/2011 21:30,79.56
8/23/2011 22:00,69.11
8/23/2011 22:30,72.49
8/23/2011 20:00,79.56
8/23/2011 20:30,80.78
8/23/2011 21:00,90
8/23/2011 19:00,81.71
8/23/2011 19:30,81.09
8/23/2011 17:30,83.55
8/23/2011 18:00,83.55
8/23/2011 18:30,84.17
8/23/2011 16:00,92.76
8/23/2011 16:30,93.69
8/23/2011 17:00,85.09
8/23/2011 14:30,111.81
8/23/2011 15:00,109.97
8/23/2011 15:30,96.45
8/23/2011 13:30,120.71
8/23/2011 14:00,110.27
8/23/2011 12:00,136.69
8/23/2011 12:30,130.56
8/23/2011 13:00,133.01
8/23/2011 10:30,124.41
8/23/2011 11:00,118.26
8/23/2011 11:30,131.16
8/23/2011 9:30,109.05
8/23/2011 10:00,116.72
8/23/2011 8:00,89.38
8/23/2011 8:30,97.37
8/23/2011 9:00,103.52
8/23/2011 6:30,74.03
8/23/2011 7:00,80.18
8/23/2011 7:30,93.38
8/23/2011 5:00,49.76
8/23/2011 5:30,46.99
8/23/2011 6:00,67.28
8/23/2011 4:00,49.44
8/23/2011 4:30,50.36
8/23/2011 2:30,45.45
8/23/2011 3:00,47.91
8/23/2011 3:30,45.15
8/23/2011 1:00,35.93
8/23/2011 1:30,39.92
8/23/2011 2:00,39.92
8/22/2011 23:30,53.76
8/23/2011,51.9
8/23/2011 0:30,51.9
8/22/2011 22:30,58.67
8/22/2011 23:00,55.29
8/22/2011 21:00,78.32
8/22/2011 21:30,73.41
8/22/2011 22:00,62.34
8/22/2011 19:30,82.01
8/22/2011 20:00,73.11
8/22/2011 20:30,72.19
8/22/2011 18:30,78.02
8/22/2011 19:00,72.49
8/22/2011 17:00,72.19
8/22/2011 17:30,75.26
8/22/2011 18:00,73.73
8/22/2011 15:30,75.86
8/22/2011 16:00,71.57
8/22/2011 16:30,69.73
8/22/2011 14:00,97.07
8/22/2011 14:30,97.07
8/22/2011 15:00,88.16
8/22/2011 13:00,108.43
8/22/2011 13:30,106.28
8/22/2011 11:30,106.89
8/22/2011 12:00,107.21
8/22/2011 12:30,103.52
8/22/2011 10:00,102.6
8/22/2011 10:30,102.28
8/22/2011 11:00,108.73
8/22/2011 8:30,86.31
8/22/2011 9:00,84.77
8/22/2011 9:30,92.46
8/22/2011 7:30,73.11
8/22/2011 8:00,77.72
8/22/2011 6:00,46.99
8/22/2011 6:30,52.84
8/22/2011 7:00,70.65
8/22/2011 4:30,21.81
8/22/2011 5:00,23.94
8/22/2011 5:30,25.48
8/22/2011 3:30,22.11
8/22/2011 4:00,24.88
8/22/2011 2:00,21.49
8/22/2011 2:30,20.57
8/22/2011 3:00,20.57
8/22/2011 0:30,22.73
8/22/2011 1:00,23.03
8/22/2011 1:30,22.43
8/21/2011 23:00,23.34
8/21/2011 23:30,23.34
8/22/2011,22.73
8/21/2011 22:00,24.56
8/21/2011 22:30,24.56
8/21/2011 20:30,24.26
8/21/2011 21:00,25.18
8/21/2011 21:30,23.64
8/21/2011 19:00,24.26
8/21/2011 19:30,23.34
8/21/2011 20:00,23.34
8/21/2011 18:00,23.94
8/21/2011 18:30,26.42
8/21/2011 16:30,27.34
8/21/2011 17:00,25.48
8/21/2011 17:30,26.1
8/21/2011 15:00,27.02
8/21/2011 15:30,27.02
8/21/2011 16:00,25.48
8/21/2011 13:30,26.1
8/21/2011 14:00,25.8
8/21/2011 14:30,28.26
8/21/2011 12:30,27.02
8/21/2011 13:00,27.34
8/21/2011 11:00,24.26
8/21/2011 11:30,21.49
8/21/2011 12:00,27.34
8/21/2011 9:30,24.56
8/21/2011 10:00,24.56
8/21/2011 10:30,25.8
8/21/2011 8:00,19.35
8/21/2011 8:30,23.03
8/21/2011 9:00,23.34
8/21/2011 7:00,20.57
8/21/2011 7:30,19.35
8/21/2011 5:30,20.27
8/21/2011 6:00,20.27
8/21/2011 6:30,20.89
8/21/2011 4:00,19.65
8/21/2011 4:30,19.03
8/21/2011 5:00,19.65
8/21/2011 3:00,21.49
8/21/2011 3:30,19.35
8/21/2011 1:30,21.49
8/21/2011 2:00,20.89
8/21/2011 2:30,20.27
8/21/2011,25.8
8/21/2011 0:30,21.19
8/21/2011 1:00,23.64
8/20/2011 22:30,25.8
8/20/2011 23:00,24.88
8/20/2011 23:30,24.88
8/20/2011 21:30,28.26
8/20/2011 22:00,27.64
8/20/2011 20:00,26.42
8/20/2011 20:30,26.42
8/20/2011 21:00,29.79
8/20/2011 18:30,32.25
8/20/2011 19:00,33.17
8/20/2011 19:30,27.64
8/20/2011 17:00,32.87
8/20/2011 17:30,34.09
8/20/2011 18:00,32.25
8/20/2011 16:00,29.79
8/20/2011 16:30,30.09
8/20/2011 14:30,37.16
8/20/2011 15:00,28.56
8/20/2011 15:30,38.4
8/20/2011 13:00,33.47
8/20/2011 13:30,31.01
8/20/2011 14:00,31.01
8/20/2011 12:00,28.56
8/20/2011 12:30,29.18
8/20/2011 10:30,25.48
8/20/2011 11:00,31.63
8/20/2011 11:30,26.42
8/20/2011 9:00,29.18
8/20/2011 9:30,25.48
8/20/2011 10:00,23.03
8/20/2011 7:30,19.65
8/20/2011 8:00,19.65
8/20/2011 8:30,22.11
8/20/2011 6:30,18.43
8/20/2011 7:00,16.89
8/20/2011 5:00,20.57
8/20/2011 5:30,19.65
8/20/2011 6:00,17.49
8/20/2011 3:30,17.81
8/20/2011 4:00,18.73
8/20/2011 4:30,21.49
8/20/2011 2:00,18.43
8/20/2011 2:30,19.03
8/20/2011 3:00,17.19
8/20/2011 1:00,18.43
8/20/2011 1:30,16.89
8/19/2011 23:30,22.43
8/20/2011,20.57
8/20/2011 0:30,22.43
8/19/2011 22:00,24.26
8/19/2011 22:30,23.94
8/19/2011 23:00,20.27
8/19/2011 21:00,24.88
8/19/2011 21:30,21.49
8/19/2011 19:30,23.64
8/19/2011 20:00,22.43
8/19/2011 20:30,24.56
8/19/2011 18:00,30.41
8/19/2011 18:30,25.8
8/19/2011 19:00,23.94
8/19/2011 16:30,30.09
8/19/2011 17:00,29.79
8/19/2011 17:30,26.72
8/19/2011 15:30,31.63
8/19/2011 16:00,33.47
8/19/2011 14:00,34.41
8/19/2011 14:30,39.62
8/19/2011 15:00,36.24
8/19/2011 12:30,38.4
8/19/2011 13:00,38.08
8/19/2011 13:30,39.32
8/19/2011 11:00,37.46
8/19/2011 11:30,36.24
8/19/2011 12:00,34.71
8/19/2011 10:00,34.09
8/19/2011 10:30,34.09
8/19/2011 8:30,35.33
8/19/2011 9:00,26.1
8/19/2011 9:30,31.63
8/19/2011 7:00,20.89
8/19/2011 7:30,23.03
8/19/2011 8:00,22.11
8/19/2011 6:00,19.65
8/19/2011 6:30,19.03
8/19/2011 4:30,19.65
8/19/2011 5:00,19.03
8/19/2011 5:30,20.89
8/19/2011 3:00,18.43
8/19/2011 3:30,19.03
8/19/2011 4:00,19.95
8/19/2011 1:30,20.27
8/19/2011 2:00,20.57
8/19/2011 2:30,18.73
8/19/2011 0:30,22.73
8/19/2011 1:00,23.03
8/18/2011 23:00,22.43
8/18/2011 23:30,22.43
8/19/2011,22.43
8/18/2011 21:30,26.1
8/18/2011 22:00,25.8
8/18/2011 22:30,26.42
8/18/2011 20:00,27.02
8/18/2011 20:30,26.72
8/18/2011 21:00,28.26
8/18/2011 19:00,27.02
8/18/2011 19:30,25.18
8/18/2011 17:30,31.01
8/18/2011 18:00,28.26
8/18/2011 18:30,24.88
8/18/2011 16:00,33.47
8/18/2011 16:30,34.71
8/18/2011 17:00,32.55
8/18/2011 15:00,36.86
8/18/2011 15:30,33.17
8/18/2011 13:30,42.99
8/18/2011 14:00,40.54
8/18/2011 14:30,41.16
8/18/2011 12:00,45.45
8/18/2011 12:30,48.23
8/18/2011 13:00,43.31
8/18/2011 10:30,46.69
8/18/2011 11:00,45.15
8/18/2011 11:30,43.61
8/18/2011 9:30,43.31
8/18/2011 10:00,42.08
8/18/2011 8:00,33.17
8/18/2011 8:30,38.4
8/18/2011 9:00,40.24
8/18/2011 6:30,20.89
8/18/2011 7:00,25.18
8/18/2011 7:30,27.34
8/18/2011 5:00,23.03
8/18/2011 5:30,23.03
8/18/2011 6:00,22.73
8/18/2011 4:00,24.56
8/18/2011 4:30,23.34
8/18/2011 2:30,26.1
8/18/2011 3:00,24.56
8/18/2011 3:30,23.64
8/18/2011 1:00,23.64
8/18/2011 1:30,24.26
8/18/2011 2:00,24.56
8/18/2011,24.88
8/18/2011 0:30,24.56
8/17/2011 22:30,29.18
8/17/2011 23:00,26.72
8/17/2011 23:30,25.48
8/17/2011 21:00,28.88
8/17/2011 21:30,29.48
8/17/2011 22:00,29.48
8/17/2011 19:30,32.55
8/17/2011 20:00,28.56
8/17/2011 20:30,29.48
8/17/2011 18:30,30.09
8/17/2011 19:00,32.25
8/17/2011 17:00,34.41
8/17/2011 17:30,31.63
8/17/2011 18:00,30.71
8/17/2011 15:30,38.08
