DATE,I
,4.7
,4.8
,4.7
,4.8
,4.7
,4.7
,4.2
,4.2
,4.1
,4.1
,4.1
,4
,4.1
,4.1
,4.1
,9.8
,5.3
,6.6
,6.4
,6.3
,6.4
,6.3
,6.8
,6.6
,6.6
,5.3
,5.4
,5.2
,4.1
,4.1
,4.1
,4.2
,4.2
,4.9
,4.8
,4.7
,4.7
,4.8
,4.8
,4.7
,4.7
,4.7
,4.1
,4.1
,4.1
,4.1
,4
,4.2
,5.6
,5.4
,5.3
,5.3
,5.3
,5.3
,5.3
,5.3
,5.3
,5.4
,5.5
,4.2
,4.1
,5.3
,5.1
,5.1
,5.2
,5.1
,5.1
,5.1
,5.2
,5.2
,5.7
,4.8
,4.8
,4.7
,4.7
,4.7
,4.7
,4.7
,4.6
,5.6
,5.5
,5.3
,5.8
,5.6
,5.3
,5.3
,5.4
,5.5
,5.4
,5.4
,4.2
,4.2
,4.3
,5.4
,5.2
,5.2
,5.2
,5.1
,5.3
,5.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5.3
,5.3
,5.8
,5.7
,5.6
,5.6
,6.5
,5.6
,5.4
,5.5
,5.5
,5.6
,5.4
,5.3
,5.3
,5.3
,5.3
,4.2
,4.2
,4.1
,4.1
,4.1
,4.1
,4.1
,5.3
,5.2
,5.1
,5
,5.1
,5.1
,5.1
,5.1
,5.2
,5.2
,4.2
,4.1
,4.2
,5.9
,5.7
,6.1
,5.7
,5.5
,5.5
,5.4
,5.5
,5.5
,5.5
,5.5
,4.7
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4
,4.1
,4.1
,4.1
,4.1
,4.2
,4.2
,6.6
,6.4
,6.4
,6.3
,6.3
,6.3
,6.3
,6.3
,6.6
,6.3
,5.5
,4.7
,4.7
,4.8
,4.8
,4.7
,4.7
,4.1
,4.1
,4.2
,4.1
,4.1
,4.1
,4.2
,4.1
,4.2
,4.2
,4.1
,4.5
,4.4
,4.1
,5.6
,5.5
,5.4
,5.3
,5.3
,5.4
,5.4
,5.4
,5.4
,5.4
,5.3
,4.2
,4.2
,4
,5
,4.8
,5.7
,5.6
,5.6
,5.6
,5.6
,5.6
,5.6
,5.2
,5.1
,5.1
,4.2
,4.2
,4.2
,4.2
,4.2
,4.2
,5.5
,5.5
,5.5
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,5.4
,19
,18.3
,18.7
,19.1
,19.1
,18.9
,19
,19.1
,19.1
,19.2
,19.8
,19.6
,19.5
,19.6
,19.6
,21.2
,21
,21
,20.7
,20.4
,20.6
,5
,6.5
,6.2
,8.8
,8.6
,7.7
,7.7
,7.7
,7.7
,7.7
,7.7
,7.8
,7.7
,7.7
,7.7
,8.8
,5.1
,5
,5.1
,5.3
,5.2
,5.5
,5.5
,5.5
,6.5
,6.6
,6.6
,6.8
,6.7
,6.7
,5.8
,5.8
,5.7
,5.7
,5.7
,5.7
,5.4
,5.4
,5.5
,5.5
,5.3
,5.5
,5.4
,5.5
,5.5
,17.7
,19.4
,20.2
,20.5
,20.7
,20.4
,20.5
,20.7
,20.7
,21.3
,21.1
,20.9
,20.9
,19.5
,19.6
,19.5
,19.5
,19.5
,5.1
,5.6
,5.5
,5.4
,5.4
,5.4
,5.3
,5.4
,5.2
,5.3
,4
,3.9
,3.9
,3.9
,5.4
,5.2
,5.2
,5.3
,5.2
,5.5
,16.4
,16.4
,16.4
,16.3
,16.5
,16.3
,5.3
,5.2
,4.1
,4.2
,4.1
,4.1
,5
,4.8
,4.7
,4.1
,4.1
,4.9
,5.2
,6.1
,7.1
,6.6
,6.8
,6.7
,6.7
,6.7
,6.7
,6.7
,7.6
,5.8
,5.7
,6.1
,6
,5.7
,5.6
,5.6
,5.9
,5.3
,5.4
,5.4
,8.2
,8.2
,6
,6
,5.8
,7.7
,8.1
,8.5
,8.2
,8.1
,8.5
,8.8
,8.8
,8.9
,8.8
,8
,9.2
,10
,11
,10.8
,10.7
,9.2
,9.1
,9
,9.1
,9.1
,8.9
,8.6
,9
,9
,8.1
,7.7
,7.7
,7.7
,7.6
,7.4
,7.6
,6.6
,6.7
,6.7
,6.7
,6.7
,6.7
,10.6
,16.2
,15.8
,18.1
,9.3
,8.8
,8.4
,8.6
,9.1
,8.9
,8.4
,8.6
,8.5
,7.9
,7.7
,7.9
,7.7
,7.7
,7.1
,17.5
,20.3
,21.4
,21.6
,21.6
,21.8
,21.8
,21.6
,22.1
,21.8
,24.4
,24.3
,24.3
,24.3
,22.7
,22.9
,23
,22.7
,6.9
,6.9
,6.9
,6.9
,8.6
,5.8
,5.8
,6.1
,6
,6
,7.5
,7.5
,7
,7.1
,7.4
,7.3
,7.1
,7.1
,7.1
,7.1
,6.3
,6.3
,6.3
,7.1
,6.9
,7.3
,7.2
,7.2
,7.2
,7.2
,7.2
,7.7
,7.6
,7.5
,7.2
,6.3
,6.3
,6.3
,7.9
,6.7
,6.7
,8.3
,8.3
,8.2
,8.3
,8.3
,8.3
,8.4
,8.4
,9.6
,10.5
,10.6
,10.4
,10.7
,9.2
,9
,9.1
,11.8
,11.9
,12.1
,8.8
,10.3
,9.3
,9
,8.7
,5.4
,4.5
,4.2
,4.2
,4.8
,4.2
,4.2
,4.2
,4.2
,4.2
,4.3
,4.3
,4.3
,4.2
,5.6
,5.5
,6.6
,9.4
,6.8
,10.5
,6.7
,6.6
,8.9
,9.3
,9.1
,6.8
,7.9
,6.6
,8.1
,7.3
,5.8
,5.7
,8.3
,8
,7.9
,4.5
,5.7
,4.6
,6.4
,4.4
,4.3
,4.3
,6.8
,6.9
,7.2
,4.4
,6.5
,5.8
,8.6
,8.5
,8.4
,8.3
,8.2
,6.5
,6.4
,6.4
,6.5
,4.1
,4.2
,4.2
,4.6
,4.5
,4.5
,4.5
,4.4
,4.2
,5.1
,4.9
,7.4
,23.5
,25.7
,24.7
,24.8
,23.2
,24.3
,24.2
,24.1
,24.2
,24.2
,24.2
,24.1
,24.5
,24.3
,24.4
,24.2
,24
,24
,23.1
,23
,23.6
,23.5
,23.5
,23.5
,24.7
,24.6
,24.5
,24.6
,24.4
,24.2
,23.7
,22.5
,22.7
,22.5
,21.5
,21.6
,21.8
,23.9
,23.9
,23.9
,23.9
,24
,24.2
,24.3
,24.2
,24
,34.7
,23.9
,23.8
,23.9
,23.8
,9
,9.3
,9.1
,9.1
,9.1
,9.4
,8
,7.6
,7.6
,7.8
,7.7
,6.4
,6.4
,7.8
,6.3
,6.3
,6.4
,6.3
,7.7
,7.5
,7.6
,7.5
,7.5
,7.4
,7.8
,7.6
,7.5
,7.5
,6.7
,6.7
,6.6
,6.6
,6.3
,6.4
,7.3
,7.3
,7.3
,7.4
,7.3
,7.3
,7.3
,7.4
,7.3
,7.4
,7.3
,7.3
,7.7
,7.4
,7.4
,9
,7.8
,7.4
,7.7
,7.4
,7.4
,6.4
,6.3
,6.4
,6.2
,6.3
,6.7
,7.4
,9
,9.6
,8.3
,24.4
,24.3
,22.3
,22.3
,21.6
,21.6
,21.7
,21.6
,21.6
,21.6
,21.6
,20.5
,20.4
,20.4
,20.5
,22.2
,20.3
,5.2
,20.8
,20.6
,20.7
,20.5
,20.5
,5.2
,20.5
,21.4
,20.4
,21.3
,5.2
,20.8
,6.5
,8.1
,7.6
,7.4
,7.8
,7.7
,7
,7.8
,7.1
,6.9
,5.9
,6
,5.2
,5.2
,5.2
,5.1
,5.2
,5.1
,5.1
,5.4
,4.8
,4.4
,9
,8.9
,9.7
,9.6
,9.3
,9.2
,10.4
,10.4
,12
,13.9
,13.8
,13.4
,12.9
,14.7
,15
,14.5
,14.3
,14.3
,14.2
,14.1
,13.6
,14
,14
,14
,14.3
,14.1
,14.5
,13.3
,13.1
,13
,12.9
,12.9
,13.1
,11.9
,11.8
,11.9
,13.2
,12.9
,12.9
,12.9
,11.7
,12.7
,12.4
,12.6
,12.6
,12.5
,12.7
,14
,13.8
,15
,15.1
,14.8
,13.3
,12.1
,12.2
,12.4
,12.1
,10.5
,9.1
,8.3
,8.3
,8.3
,8.5
,8.3
,9.5
,9.3
,9.3
,9.1
,9.2
,9.1
,9.1
,9.1
,9
,8.9
,9
,9.1
,9.4
,10.6
,10.4
,10.4
,10.3
,10.4
,10.4
,10.2
,9.8
,16.4
,11
,10.5
,11.8
,11.1
,11.2
,11
,10.9
,10.9
,10.9
,10.3
,7.6
,8
,8.8
,9
,10.1
,10.3
,10.2
,8.6
,7.5
,8.3
,8.2
,8.3
,8.2
,8.2
,7.4
,7.4
,7.4
,7.1
,7.1
,7.1
,7.1
,7.1
,7
,7.2
,7
,7.1
,7.2
,7
,7
,8.2
,8.1
,8.1
,8.5
,8.2
,8.4
,11.2
,12.9
,13.4
,13.7
,13.1
,12
,12.1
,13.2
,12.2
,11
,11.3
,11.3
,11.2
,11.3
,11.5
,11.5
,11.5
,11.2
,11.6
,11.5
,11.2
,11.5
,10.9
,10.9
,11
,10.7
,12.2
,12.3
,12.5
,12.3
,12.2
,12.8
,12.9
,12.8
,31.7
,31.8
,33.6
,33
,33.7
,32.7
,12.8
,32.2
,32.2
,12.6
,13.1
,13
,12.9
,12.9
,13.1
,32.3
,12.8
,13
,32.4
,32.2
,13.3
,16.2
,13.2
,32.2
,12.3
,12.3
,12
,12
,14.2
,12.9
,13
,12.2
,11.4
,8.5
,8.4
,8.4
,8.3
,8.2
,9.4
,9.2
,10.4
,10.3
,10.3
,10.4
,10.2
,10.2
,9.1
,9.4
,9.5
,8.6
,8.3
,8
,8.2
,8
,6.8
,6.7
,6.5
,6.4
,6.4
,6.2
,6.9
,6.6
,6.7
,6.7
,6.7
,6.5
,20.6
,20.6
,20.7
,19.7
,6.3
,6.2
,7.6
,7.4
,7.9
,7.6
,7.5
,7.6
,7.1
,7.4
,8.5
,8.4
,10.6
,12.3
,12.7
,11.7
,12.8
,12.6
,10.5
,12
,12.1
,12.3
,12.1
,11.9
,13.5
,14.8
,14.9
,14.8
,14.8
,12.9
,12.2
,13.1
,12.8
,12.8
,12.8
,10.9
,11
,11.7
,12.1
,13.3
,12.3
,11.3
,11.3
,11.3
,11.8
,13
,12.9
,12
,11.6
,11.4
,11.5
,11.2
,11.5
,10.3
,10.9
,10.3
,10.5
,10.9
,10.9
,11.1
,10.9
,10.9
,12.7
,11.7
,11.8
,13.1
,12.5
,12.4
,12.3
,12.5
,12.8
,12.8
,12.8
,12.8
,12.8
,11.1
,11.1
,11
,11
,12.5
,10.8
,10.7
,10.7
,9.9
,9.8
,10.8
,12
,11.8
,11.8
,11.8
,11.8
,11.8
,11.8
,11.8
,11.7
,10.6
,10.9
,9.9
,9.9
,10
,9.8
,9.8
,9.8
,10.2
,8.5
,8.5
,8.6
,11.8
,9.5
,7.3
,7.2
,7.2
,7.2
,8.2
,8
,7.6
,7.1
,7
,7
,7.8
,7.6
,9.2
,9.1
,10.2
,10.3
,9.5
,9.6
,9.5
,9.5
,9.5
,9.5
,9.8
,9.6
,9.5
,9.6
,9.5
,9.5
,9.4
,8.1
,7.9
,7.9
,6.8
,7.8
,6.8
,6.5
,6.7
,6.7
,7.9
,8.7
,8.4
,8.4
,8.2
,8.4
,8.4
,7.3
,8.3
,6.5
,8.3
,8.3
,8.3
,8.3
,10.6
,10.6
,11.8
,11.9
,12
,11.4
,11.5
,12.7
,12.7
,11.7
,12.8
,13.5
,13.1
,13.5
,12.7
,27
,26.5
,26.5
,26.6
,15.6
,14.6
,12.8
,11.7
,12.2
,11.8
,12.1
,12.1
,12.9
,13.4
,13.5
,12.7
,14.2
,14
,12
,11.4
,10.3
,10.5
,10.4
,10.4
,11.4
,11.1
,11
,11.3
,11.4
,10.5
,10.4
,10.4
,10.3
,10.5
,10.2
,10.2
,11
,11.4
,11.1
,9.5
,9.4
,9.5
,9.5
,9.2
,9.5
,9.4
,9.4
,9.8
,9.9
,9.5
,9.5
,9.4
,9.4
,10.3
,11.3
,11.1
,11.1
,11.1
,12.2
,12
,13.7
,12.1
,11.6
,11.4
,11.2
,10.4
,10.2
,9.5
,9.4
,9.4
,9.5
,8.8
,9.1
,9.4
,9.4
,9.3
,9.4
,9.4
,9.6
,9.5
,9.6
,10
,9.5
,10.5
,10.4
,10.4
,10.5
,10.3
,10.3
,10.3
,10.8
,10.3
,10.2
,10.2
,10.1
,11.4
,11.2
,11.1
,11.1
,11.2
,11.4
,11.3
,10.6
,10.5
,10.5
,10.5
,10.5
,10.7
,10.8
,10.5
,10.7
,10.4
,10.3
,11.3
,10.2
,10.8
,10.4
,10.4
,10.5
,10.4
,10.4
,10.4
,10.1
,10.6
,10.7
,10.5
,10.6
,10.4
,10.2
,5.6
,6.8
,6.9
,6.5
,7.5
,5.3
,6.4
,6.3
,5.3
,5.3
,5.3
,5.5
,5.4
,5.3
,5.5
,5.5
,5.5
,5.4
,5.5
,5.5
,5.5
,5.5
,5.5
,5.4
,5.5
,4.3
,4.3
,4.2
,4.3
,4.3
,4.2
,4.2
,4.3
,4.3
,4.4
,4.3
,4.1
,4.2
,4.4
,4.5
,4.5
,5.7
,5.2
,6.6
,6.5
,6.4
,6.7
,6.5
,6.5
,6.5
,6.5
,5.6
,5.5
,5.5
,4.7
,4.1
,4.1
,4.2
,4.1
,4.1
,4.1
,4.2
,4.1
,4.1
,4.2
,4.3
,4.1
,4.1
,4.1
,4.1
,4
,4.2
,4.1
,5.6
,5.4
,5.4
,5.3
,5.4
,5.4
,5.4
,5.4
,5.3
,5.4
,5.4
,4.1
,5.3
,5.2
,5.8
,5.6
,5.6
,5.6
,5.5
,5.5
,5.5
,5.5
,4.2
,4.1
,4.1
,4.1
,4.2
,4.2
,4.2
,4.1
,4.1
,5.5
,5.3
,5.4
,5.5
,5.4
,5.5
,5.5
,5.4
,5.4
,5.4
,4.7
,4.2
,4.2
,4.1
,4.2
,4.2
,4.2
,4.3
,4.2
,4.1
,5.3
,5.3
,5.3
,5.8
,5.7
,5.6
,5.6
,5.6
,5.6
,5.6
,6.7
,6.5
,6.5
,6.4
,6.5
,6.4
,5.4
,5.5
,5.6
,5.5
,5.5
,4.3
,4.5
,4.3
,4.2
,4.2
,5.4
,5.2
,5.2
,5.2
,5.1
,5.1
,5.1
,5.1
,5.2
,5.1
,5.2
,4.1
,4.1
,4.1
,5.6
,5.4
,5.4
,5.4
,5.7
,5.7
,5.5
,5.5
,5.6
,5.5
,5.5
,4.6
,4.7
,4.1
,4.1
,4.1
,4.1
,4.3
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.1
,4.2
,4.1
,4.2
,4.2
,4.1
,5.4
,5.4
,6.5
,6.5
,6.4
,6.4
,6.4
,6.4
,6.4
,6.5
,6.4
,5.1
,4.1
,4.1
,4.1
,4.1
,4.9
,4.8
,4.7
,4.7
,4.8
,4.7
,4.7
,4.7
,4.4
,4.4
,4.4
,4.4
,4.5
,4.5
,4.6
,6
,5.8
,5.8
,5.7
,5.8
,5.4
,5.4
,5.5
,5.4
,5.4
,5.4
,4.1
,4.1
,5.3
,5.2
,5.2
,5.1
,5.1
,5.1
,5.2
,5
,5.1
,5.1
,4.1
,4.1
,5
,4.8
,4.8
,14.5
,18.1
,18.9
,20.2
,20
,20.3
,20.3
,20.4
,20.3
,20.5
,20.5
,20.6
,20.6
,20.6
,19.4
,19.4
,19.4
,19.4
,19.6
,3.9
,4
,4
,4
,3.9
,3.9
,3.9
,5.2
,4.9
,5
,4.9
,4.9
,5
,4.9
,5
,6.3
,6.2
,5.2
,5.2
,5.4
,5.2
,5.3
,5.6
,5.5
,5.4
,4.8
,4.7
,4.2
,4.2
,4.2
,4.2
,4.3
,5.5
,5.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5.3
,5.2
,5.2
,5.2
,5.2
,6.7
,8.9
,8.9
,9
,8.9
,8.5
,7.9
,7.9
,7.8
,7.9
,20.9
,22.2
,22.8
,22.9
,19.4
,19.5
,19.5
,19.5
,19.6
,19.7
,19.7
,19.7
,20.9
,20.9
,20.9
,21
,5.4
,5.4
,5.4
,5.4
,5.3
,5.4
,5.3
,5.3
,5.3
,6.5
,6.5
,6.3
,6.3
,6.2
,6.2
,6.3
,6.3
,6.3
,5.3
,5.2
,6.4
,7.9
,7.7
,8
,7.9
,7.7
,8
,7.2
,7.5
,8.4
,8
,16.4
,17.2
,9.2
,7.7
,7.7
,7.7
,7.6
,7.6
,7.4
,7.5
,7.5
,7.6
,7.6
,7.6
,7.5
,6.7
,6.6
,6.6
,7.9
,7.8
,7.7
,7.4
,8.8
,8.8
,9.3
,9.1
,9.2
,8.9
,9
,7.8
,7.8
,7.8
,8
,19.6
,22.6
,23.6
,23.9
,20.7
,20.6
,20.7
,20.7
,20.7
,21.6
,21.4
,21.6
,20.8
,20.8
,20.9
,19.7
,19.7
,19.7
,4
,4.6
,4.6
,4.6
,4.6
,4.8
,4
,4
,4
,4
,4
,4.1
,4.1
,5.2
,5.2
,6.5
,6.4
,6.4
,6.3
,6.2
,6.4
,6.4
,6.4
,5.5
,5.4
,5.4
,5.4
,5.3
,5.4
,5.2
,5
,5
,5
,5
,5.1
,5
,5
,4.3
,4.3
,4.3
,4.3
,4.3
,4.3
,4.2
,4.3
,4.3
,4.3
,4.3
,6.7
,6.5
,6.5
,6.4
,6.5
,6.5
,6.5
,6.5
,6.5
,6.5
,6.5
,6.5
,5.3
,5.3
,5.2
,5.3
,5.4
,5.2
,4.3
,4.3
,4.3
,4.3
,5.2
,5.1
,5
,5
,5.2
,5.1
,5
,4.9
,4.8
,5.4
,6.7
,6.5
,6.4
,6.4
,6.4
,6.4
,6.4
,6.7
,6.7
,5.6
,18.8
,19.8
,19.3
,19.3
,19.3
,19.3
,19.4
,19.3
,19.5
,19.9
,19.8
,19.6
,19.7
,19.7
,19.6
,19.9
,19.8
,31.4
,15.1
,15
,15
,15.9
,16.8
,16.6
,16.7
,5.3
,5.3
,5.3
,5.3
,5.2
,6.2
,5.2
,5.2
,5.9
,4.7
,4.8
,6
,5.9
,6
,6.2
,6.1
,5.9
,5.8
,5.8
,5.8
,5.9
,5.8
,4.5
,4.2
,4.2
,4.3
,4.3
,4.3
,4.3
,5.6
,5.5
,5.5
,5.5
,5.4
,5.5
,6.7
,6.6
,6.8
,7
,6.9
,6.2
,6.1
,5.7
,5.7
,5.6
,5.3
,5.2
,5.2
,5.5
,5.4
,5.3
,5.3
,5.3
,5.2
,5.3
,4.3
,4.2
,4.2
,4.2
,4.2
,4.7
,5.7
,5.5
,5.4
,5.5
,5.4
,5.5
,5.4
,5.3
,6.6
,6.5
,6.4
,5.2
,5.2
,5.2
,5.2
,5.2
,5.2
,5
,4.9
,4.8
,4.8
,4.8
,4.8
,4.7
,4.8
,4.1
,4.2
,4.2
,4.1
,4.3
,4.1
,4.2
,5.4
,5.4
,5.4
,5.4
,5.4
,5.3
,5.4
,5.3
,5.4
,5.4
,5.3
,4.2
,4.1
,4.1
,4.1
,4.2
,4.2
,4.2
,4.1
,4.9
,4.8
,4.7
,6.1
,6.2
,6
,6.1
,6.6
,6.4
,9.6
,8.7
,8.7
,9.5
,6.4
,6.6
,6
,5.9
,6
,6
,6
,6
,6
,6.2
,6.2
,5.5
,4.4
,4.2
,4.3
,4.3
,16.9
,16.4
,16.7
,16.5
,16.6
,16.6
,16.6
,16.6
,16.7
,16.5
,16.8
,17.5
,17.3
,17.5
,17.3
,17.6
,18.5
,18.8
,18.6
,19.8
,7.5
,7.3
,7.1
,6.8
,6.7
,7.3
,6.7
,6.6
,5.4
,5.4
,5.5
,18.5
,19.8
,20.5
,19.7
,19.5
,19.8
,19.9
,19.8
,19.8
,19.8
,19.8
,19.8
,20
,21
,21.1
,7.2
,5.2
,5.2
,6.4
,6.3
,6.3
,6.3
,6.3
,5.3
,5.3
,5.3
,5.3
,5.3
,5.6
,4.8
,4.8
,4.8
,4.8
,4.7
,4.7
,4.7
,4.7
,4.1
,4
,4.2
,4.3
,4.3
,4.5
,4.3
,4.3
,4.3
,4.3
,4.3
,4.4
,4.3
,5.6
,5.5
,5.4
,5.6
,5.5
,5.4
,5.5
,5.6
,5.5
,6.7
,6.7
,5.3
,5.3
,5.2
,5.2
,5.3
,5.2
,5.4
,5.3
,5.2
,5.3
,4.9
,4.9
,4.9
,4.9
,4.9
,4.9
,4.9
,4.3
,4.3
,4.3
,4.4
,5.7
,5.6
,6.5
,6.5
,6.6
,6.4
,6.5
,6.5
,6.6
,6.6
,6.6
,6.6
,6
,5.9
,5.8
,5.8
,5.9
,5.8
,6.7
,6.6
,6.8
,6.6
,6.5
,6.5
,6.9
,6.8
,6.9
,6.8
,7.1
,6.9
,6.6
,6.5
,6.5
,7.5
,7.3
,7.3
,7.2
,6.5
,6.5
,6.4
,6.4
,6.4
,6.5
,6.4
,5.7
,5.7
,5.7
,5.7
,5.7
,5.7
,5.7
,5.7
,5.7
,5.8
,5.7
,5.7
,5.6
,5.6
,5.7
,6.6
,16.5
,19.8
,20.8
,21.1
,21.3
,22.3
,22.5
,22.4
,22.6
,24
,23.8
,23.8
,23.8
,23.8
,23.8
,7.1
,7
,6.4
,5.5
,5.4
,5.5
,5.5
,5.5
,5.6
,5.4
,6.5
,6.3
,6.3
,6.3
,6.3
,5.4
,5
,5.5
,5.1
,4.9
,5
,5.2
,5.2
,6.5
,5.4
,5.5
,5.5
,5.8
,5.4
,5.4
,5.4
,5.4
,5.4
,5.5
,4.2
,5
,4.9
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.8
,4.2
,4.1
,4.2
,4.2
,4.1
,4.3
,4.2
,4
,4.2
,4.3
,4.2
,5.6
,5.5
,5.5
,5.4
,6.6
,6.5
,6.5
,6.4
,6.5
,6.5
,6.4
,6.4
,5.3
,5.2
,4.5
,4.7
,4.2
,4.2
,4.2
,4.2
,4.2
,5
,4.9
,4.9
,4.9
,5.1
,5.7
,7.1
,8.5
,8.4
,8.3
,10.3
,10
,10.2
,10.2
,9.7
,9.7
,9.6
,22.6
,22.4
,22.8
,24.2
,29.3
,29.4
,29.6
,25.3
,25.3
,24.7
,24.6
,29.3
,36.7
,35.7
,36.1
,30.3
,16.3
,12.7
,11.9
,18.6
,18.6
,18.9
,18.9
,12.4
,13.6
,12.4
,13.5
,13.3
,13.2
,13.8
,15.7
,13.4
,12.7
,12.9
,12.9
,13.4
,14.2
,13.6
,14
,12.6
,13.9
,13.8
,13.7
,14.5
,14.7
,19.7
,19.5
,19.7
,20.5
,19.6
,19.5
,19.3
,19.1
,19.4
,20.6
,20.2
,20.2
,20.2
,20.5
,20.6
,20.6
,20.3
,20
,19.3
,19.5
,50
,47.9
,50.2
,44.5
,38.3
,57.4
,56.9
,58.1
,59.1
,59.1
,58.3
,50.4
,50.1
,49.3
,29.2
,49.1
,50.7
,51.5
,37.7
,17.4
,37.6
,17.5
,63.3
,62.2
,36.4
,62
,20
,33.8
,14.8
,14.7
,14.6
,15.1
,33.6
,34.4
,34.2
,15.5
,15.4
,15.5
,26.4
,15.4
,9.4
,9.3
,8.5
,8.5
,8.1
,8.5
,8.5
,20.6
,9.8
,9.5
,9.4
,9.6
,9.5
,9.6
,9.4
,8.7
,10.8
,10.9
,16.9
,17
,16.1
,16.3
,16.2
,16.1
,16.3
,16
,15
,17.8
,17.5
,17.3
,17.2
,17
,16.8
,15.9
,9.8
,9.7
,7.6
,7.7
,8.5
,10
,10.7
,10.7
,10.6
,9.2
,9.2
,8.2
,8
,8.1
,9.2
,10
,11.9
,11.7
,11.6
,11.5
,11.5
,11.6
,11.4
,11.4
,11.4
,7.9
,7.8
,8.3
,8.8
,7.6
,7.6
,7.6
,7.5
,6.7
,6.4
,8.2
,8.7
,11.4
,11.3
,11.2
,11
,10.9
,11.4
,11.3
,12.3
,16
,16.1
,16.1
,16.1
,15.5
,15.6
,15.6
,15.6
,10.7
,9
,9
,9
,10.5
,10.5
,10.5
,24.9
,25.3
,25.4
,25.4
,13.2
,11.9
,11.8
,15.6
,12.5
,11
,10.8
,11.4
,12.5
,13.3
,13.2
,12
,12.2
,12.3
,12.1
,12.1
,12.1
,11.7
,12.1
,11.9
,11.8
,11.9
,10.8
,11.3
,11.2
,10.7
,10.8
,9
,10.1
,9
,10.9
,8.9
,10.1
,11.1
,9.3
,9.1
,11.5
,12
,9.2
,8.7
,10.5
,10.5
,9.2
,10.9
,8.9
,8.8
,10.4
,10.5
,10.7
,11.3
,9.3
,8.5
,10.3
,10.6
,9.6
,7.9
,8
,9.4
,8.6
,7.9
,9.3
,7.5
,7.4
,9.4
,9.3
,8.1
,7.7
,8.4
,17.2
,9.9
,9
,18.8
,13.4
,13.1
,13.7
,14.4
,13.9
,13.7
,13.6
,8.4
,5.8
,5.6
,5.4
,5.3
,5.4
,5.4
,5.4
,6.2
,7.4
,7.5
,7.5
,7.5
,7.5
,7.5
,7.4
,7.4
,7.5
,8.5
,7.4
,7.5
,7.4
,7.4
,7.1
,7.1
,7.1
,7
,6.2
,8.1
,7.9
,7
,7.7
,7.7
,6.3
,11.2
,12.3
,14
,11.9
,13.2
,12.3
,12
,12.3
,11.3
,11.5
,11.9
,12.8
,13
,11.8
,12.2
,12.4
,11.5
,11.7
,11.5
,11.6
,11.3
,10.6
,10.4
,10.3
,10.2
,9.7
,9.5
,9.5
,9.5
,9.5
,10.4
,10.6
,10.1
,10.5
,10.3
,10
,10
,10.1
,10.1
,9.7
,10
,10.7
,13.2
,25.6
,27.9
,28.4
,29
,28.6
,28.9
,28.9
,28.7
,29.2
,29.2
,42.2
,30.7
,30.5
,30.2
,30.2
,15.2
,14
,14.2
,14
,13.6
,12.6
,10.8
,10.8
,11.8
,12
,11.7
,11.7
,11.7
,12.7
,13.2
,12.3
,12.3
,11.6
,29.9
,12.9
,13.3
,13
,12.7
,13.9
,24.5
,25.3
,25.9
,25.2
,25.3
,13.4
,13.6
,16.4
,13.3
,13.6
,14.9
,14.1
,12.6
,12.9
,12.5
,12.4
,12.4
,11.4
,11.4
,11.4
,11.9
,12.6
,12.4
,12.4
,12.1
,11.9
,12
,12
,12.9
,15.7
,14.7
,14.6
,14.9
,15
,15
,12.9
,13.1
,13.5
,12.1
,12.3
,12.1
,11.1
,11.3
,11.1
,10.4
,10.5
,11.1
,10.8
,10.9
,10.7
,23.6
,23.8
,23.5
,34.3
,23.5
,24.8
,25
,24.9
,25.5
,26.6
,26.5
,26.5
,26.5
,26.8
,26.7
,26.8
,26.7
,25.9
,10.4
,11.3
,11.1
,9.9
,8.8
,10.2
,9.8
,10.1
,10.1
,9.8
,9.9
,10.1
,10.1
,10.1
,10.1
,9.1
,9.4
,9.6
,9.6
,9.6
,9.2
,10.4
,10.2
,10.4
,10.2
,10.7
,10.3
,11.2
,10.8
,9.4
,8.8
,6.6
,47
,47.2
,46.4
,46.5
,44.2
,44.4
,44.1
,44.1
,43.4
,43.4
,43.5
,43.7
,43.5
,43.4
,43.5
,43.3
,44.7
,44.4
,44.3
,45.6
,45.5
,45.6
,45.6
,45.5
,45.5
,44.4
,44.5
,44.3
,44.6
,9.4
,8.2
,43.1
,43.2
,43.7
,8.4
,8.4
,8.4
,43.6
,43.6
,8.4
,8.4
,8.5
,8.1
,8.1
,8.2
,8.1
,8.1
,8.1
,8.2
,9.6
,5.3
,5.3
,5.5
,14.8
,6.5
,6.3
,6.5
,20.2
,20.9
,21.4
,20.5
,20.3
,19.8
,19.7
,19.8
,19.8
,19.9
,19.9
,19.8
,20
,20.1
,20.6
,20.4
,20.4
,20.4
,20.4
,4.9
,4.6
,4.6
,6.6
,6.3
,6.2
,6.3
,6.3
,6.3
,6.3
,6.2
,6.3
,6.4
,6.3
,5
,4.9
,4.9
,5
,4.9
,5
,5.1
,5.1
,4.2
,4.3
,4.1
,4.2
,4.1
,4
